Day,Sunrise,Sunset,Glare Index
1,4:57:00,18:42:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22139894385599498,0.21695955457638444,0.2144853080220465,0.2092175189638344,0.21159994372361704,0.2097087928956546,0.2457077053642611,0.2124667884870616,0.22128233657990815,0.2095692804583907,0.206437365094813,0.203116003715343,0.19687616929624654,0.19078323594783955,0.1858959989654148,0.18555322275478822,0.2123808165920079,0.19119912993532284,0.19976860904555677,0.19632375652875722,0.19364732320494765,0.18725710963508013,0.18361610116581162,0.18108133076840524,0.18155054832743592,0.18076295810145065,0.20762711197893463,0.18092348585394938,0.18641600062596078,0.1792635569372663,0.1783042893817625,0.1685523521960261,0.1674184851617391,0.16282405990938487,0.15981130550055758,0.1572461099662153,0.1754924286794718,0.15206733920652843,0.1688634070751676,0.15652846074626484,0.16350841777589892,0.15130260147389812,0.15267495184107369,0.1450224463411655,0.14942346825365405,0.15102450899591474,0.17243069717103485,0.14262420081792737,0.15534248644288878,0.13886473078324288,0.14670985390681673,0.1346664286942252,0.1412113013885824,0.12527954087530518,0.13010421065796599,0.1442980484806476,0.13351173090311835,0.11861426142442678,0.11568144934589723,0.1244822451452916,0.12379232186825619,0.11919363922382427,0.1171321392956634,0.11922815643582044,0.11518461766485795,0.13146492543436852,0.11426961507937372,0.12216795755717949,0.10975400207847215,0.1140443743284272,0.10559842606107211,0.10583677913927489,0.09967449028922237,0.10331177111272287,0.10357582008720674,0.11337615256813581,0.09699983864551698,0.10254577158512458,0.09312591102467442,0.08944419338544914,0.08164366232650307,0.08655009959656422,0.08487839134049763,0.08625449871982255,0.09440266846921222,0.0874777261942298,0.08821215071974618,0.08342761604066512,0.08175864859714582,0.07680330409065772,0.07904157442546254,0.07481741232201354,0.07545646280345804,0.07663730103029173,0.08412370390786741,0.0707528139489982,0.075029264534889,0.06824443327726645,0.06851102531798452,0.0648701275610846,0.0649949634801213,0.06120945482455756,0.06343899660195895,0.06506544095636803,0.05768557006841151,0.06067957843570984,0.058424301118240034,0.05969215652216634,0.05546248033690461,0.05662757548561775,0.05374263944422161,0.054021339075781466,0.05514344193739464,0.05553047866211954,0.050381327078901986,0.05018444296154726,0.04861723756937974,0.048088189854311875,0.0461585159104965,0.044558574429308065,0.043823618927413946,0.043031581025044244,0.04805748996949298,0.04159290013601207,0.04300646886277994,0.038961488971545645,0.03953025468977675,0.03420159308353473,0.03634781846180252,0.034069188690683004,0.03596306925557274,0.03740466517333099,0.03446505139294468,0.03538526019700065,0.03217989224647829,0.03313823699509549,0.030638884177514984,0.03075354703768309,0.02866975602460673,0.02944038411099468,0.030764281998452596,0.028779743226304916,0.027181107244012327,0.026893579680838393,0.02628296586486141,0.025102260751290083,0.024608819330664795,0.022967967111490104,0.022620633874195335,0.02233774197094743,0.02435365854180867,0.020724874316917028,0.020173644450215772,0.020336802272078226,0.019919072771125628,0.018515787465277517,0.01880911643775373,0.017746438295707618,0.018009166512039296,0.019674722169577583,0.016730271402750775,0.017734347459177117,0.015939679788307477,0.016181634873179182,0.014787251722687921,0.014957946654691825,0.013792503150509172,0.013941864590582878,0.014896073825930646,0.013312384114277825,0.013002680834932247,0.012253910714726863,0.012402570846091027,0.011241233885614982,0.011288309424614092,0.01051972983684239,0.010372778161657737,0.010487779758726765,0.010592904035394401,0.00955624924767136,0.00947255296064144,0.00927581668115833,0.008721412205734302,0.008691857621260445,0.00795765124767688,0.008187477693025014,0.008006137028846472,0.008038051360758842,0.007013451551936493,0.007059633231294534,0.00681432950844194,0.0064270666919985986,0.006331907543884352,0.005890408877475592,0.005968575885258131,0.005674979001985762,0.006089984440422613,0.005196713816118899,0.005222881895563291,0.004744491673796322,0.004179831997508253,0.004045449407559317,0.0042446509870262715,0.004159817143022935,0.0040113285152141714,0.004340909476597962,0.003705739902075597,0.003683067975086666,0.003272244305902153,0.0032747032075431076,0.0029949446260183928,0.0030026216574304382,0.002853895346045767,0.0027424122561926314,0.002947807389046855,0.0024119468121861034,0.002535636109890551,0.002189608176819003,0.0022117928927444163,0.0019096305665133979,0.001853797676642334,0.00167778903169274,0.0016036241525012847,0.0016348497596393855,0.0012975996597256903,0.0011797448888107096,0.0010320138105945763,0.0009907375733451892,0.0008893949580398877,0.000920932624499179,0.0008162171303893868,0.0007842976390641072,0.0007174642105448112,0.0006832535640518729,0.0006125528295048774,0.0005738158769862844,0.0005090771995508074,0.0004837063671652796,0.00043469331618893457,0.00043599801721923303,0.0003843824728252332,0.000383896311484913,0.00035764948186910736,0.0003137430559718189,0.00030126574812999176,0.00027604663839952476,0.0002570120445352124,0.00025348763261155103,0.0002285541548350599,0.00020431725803837496,0.00018143894039858,0.00017730814212493085,0.0001608477099861246,0.00016227288283967095,0.00015211297277533444,0.00013741240674019283,0.00012727819665541915,0.00011412247606065172,0.00011124468893331764,0.00010883069851467529,9.778643280538028e-05,8.992990051747683e-05,8.672937877346808e-05,7.748147271488141e-05,6.831643669335639e-05,5.885709788898762e-05,5.578833401792527e-05,5.5578878181904775e-05,5.389816246019094e-05,4.9356572829989964e-05,4.315757187644325e-05,3.907865187481819e-05,3.6806624731895555e-05,3.367732766097245e-05,3.0484846963658595e-05,2.8560385281143833e-05,2.5113029806092207e-05,2.163413381824089e-05,2.0253991491533126e-05,1.918872107441591e-05,1.8715759957873445e-05,1.7903696678747452e-05,1.6943531400455096e-05,1.392020504058982e-05,1.2699079477525628e-05,1.1467842921204477e-05,8.90366541236304e-06,8.452053400957272e-06,7.017474929516506e-06,6.363020933366245e-06,5.846025635241807e-06,5.209853432229064e-06,4.3004364784199224e-06,4.252117556479912e-06,3.4313495787463967e-06,3.393220366324729e-06,2.6044201730531253e-06,2.5766682626397573e-06,2.0218947821441e-06,2.000983010883245e-06,1.5524543552002988e-06,1.5368932536932758e-06,1.5218332431723676e-06,9.134277493572865e-07,9.047954012771655e-07,4.0719895569922735e-07,4.034894831079245e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
